R,state,tier,P_leader_ge1_prob,P_leader_ge1_line10,P_total_ge1_prob,P_total_ge1_line10,P_margin_ge4_prob,P_margin_ge4_line10
877,not_pulled_EV,0.55,0.7406,1.485,0.88,1.25,0.4577,2.403
877,not_pulled_EV,0.7,0.7593,1.449,0.8994,1.223,0.4787,2.298
877,not_pulled_EV,0.85,0.7775,1.415,0.9181,1.198,0.5005,2.198
877,not_pulled_PP,0.25,0.6858,1.604,0.8362,1.316,0.3802,2.893
877,not_pulled_PP,0.4,0.7109,1.547,0.8622,1.276,0.4078,2.697
877,not_pulled_PP,0.55,0.7329,1.501,0.8846,1.243,0.4325,2.544
877,not_pulled_PP,0.7,0.751,1.465,0.9037,1.217,0.4529,2.429
877,not_pulled_PP,0.85,0.7687,1.431,0.9218,1.193,0.4744,2.319
877,pulled,0.25,0.8131,1.353,0.9863,1.115,0.4526,2.43
877,pulled,0.4,0.8131,1.353,0.9863,1.115,0.4526,2.43
877,pulled,0.55,0.8131,1.353,0.9863,1.115,0.4526,2.43
877,pulled,0.7,0.8131,1.353,0.9863,1.115,0.4526,2.43
877,pulled,0.85,0.8132,1.353,0.9864,1.115,0.4529,2.429
876,not_pulled_EV,0.25,0.6915,1.591,0.83,1.325,0.4044,2.72
876,not_pulled_EV,0.4,0.7178,1.532,0.8568,1.284,0.4333,2.539
876,not_pulled_EV,0.55,0.7404,1.486,0.8797,1.25,0.4578,2.403
876,not_pulled_EV,0.7,0.7591,1.449,0.8992,1.223,0.4787,2.298
876,not_pulled_EV,0.85,0.7773,1.415,0.918,1.198,0.5005,2.198
876,not_pulled_PP,0.25,0.6855,1.605,0.8358,1.316,0.3801,2.894
876,not_pulled_PP,0.4,0.7107,1.548,0.8619,1.276,0.4077,2.698
876,not_pulled_PP,0.55,0.7326,1.501,0.8844,1.244,0.4325,2.544
876,not_pulled_PP,0.7,0.7508,1.465,0.9035,1.217,0.453,2.428
876,not_pulled_PP,0.85,0.7686,1.431,0.9216,1.194,0.4744,2.319
876,pulled,0.25,0.8131,1.353,0.9863,1.115,0.4529,2.429
876,pulled,0.4,0.8131,1.353,0.9863,1.115,0.4529,2.429
876,pulled,0.55,0.8131,1.353,0.9863,1.115,0.4529,2.429
876,pulled,0.7,0.8132,1.353,0.9863,1.115,0.4529,2.429
876,pulled,0.85,0.8132,1.353,0.9864,1.115,0.4531,2.428
875,not_pulled_EV,0.25,0.6911,1.592,0.8296,1.326,0.4043,2.721
875,not_pulled_EV,0.4,0.7176,1.533,0.8565,1.284,0.4333,2.539
875,not_pulled_EV,0.55,0.7401,1.486,0.8795,1.251,0.4578,2.403
875,not_pulled_EV,0.7,0.759,1.449,0.8991,1.224,0.4788,2.297
875,not_pulled_EV,0.85,0.7771,1.415,0.9178,1.199,0.5006,2.197
875,not_pulled_PP,0.25,0.6851,1.605,0.8355,1.317,0.38,2.895
875,not_pulled_PP,0.4,0.7104,1.548,0.8617,1.277,0.4077,2.698
875,not_pulled_PP,0.55,0.7324,1.502,0.8842,1.244,0.4325,2.544
875,not_pulled_PP,0.7,0.7506,1.465,0.9033,1.218,0.453,2.428
875,not_pulled_PP,0.85,0.7684,1.431,0.9215,1.194,0.4744,2.318
875,pulled,0.25,0.8132,1.353,0.9862,1.115,0.4531,2.428
875,pulled,0.4,0.8132,1.353,0.9862,1.115,0.4531,2.428
875,pulled,0.55,0.8132,1.353,0.9862,1.115,0.4531,2.428
875,pulled,0.7,0.8132,1.353,0.9862,1.115,0.4531,2.428
875,pulled,0.85,0.8133,1.353,0.9863,1.115,0.4533,2.426
874,not_pulled_EV,0.25,0.6908,1.592,0.8293,1.326,0.4043,2.721
874,not_pulled_EV,0.4,0.7173,1.534,0.8562,1.285,0.4333,2.539
874,not_pulled_EV,0.55,0.7398,1.487,0.8792,1.251,0.4579,2.402
874,not_pulled_EV,0.7,0.7588,1.45,0.8989,1.224,0.4789,2.297
874,not_pulled_EV,0.85,0.777,1.416,0.9176,1.199,0.5007,2.197
874,not_pulled_PP,0.25,0.6848,1.606,0.8352,1.317,0.3798,2.896
874,not_pulled_PP,0.4,0.7101,1.549,0.8614,1.277,0.4076,2.699
874,not_pulled_PP,0.55,0.7321,1.502,0.884,1.244,0.4324,2.544
874,not_pulled_PP,0.7,0.7504,1.466,0.9032,1.218,0.453,2.428
874,not_pulled_PP,0.85,0.7683,1.432,0.9213,1.194,0.4745,2.318
874,pulled,0.25,0.8132,1.353,0.9862,1.115,0.4533,2.427
874,pulled,0.4,0.8132,1.353,0.9862,1.115,0.4533,2.427
874,pulled,0.55,0.8132,1.353,0.9862,1.115,0.4533,2.427
874,pulled,0.7,0.8133,1.353,0.9862,1.115,0.4533,2.427
874,pulled,0.85,0.8133,1.352,0.9863,1.115,0.4536,2.425
873,not_pulled_EV,0.25,0.6905,1.593,0.829,1.327,0.4042,2.721
873,not_pulled_EV,0.4,0.717,1.534,0.856,1.285,0.4333,2.539
873,not_pulled_EV,0.55,0.7396,1.487,0.879,1.251,0.458,2.402
873,not_pulled_EV,0.7,0.7586,1.45,0.8987,1.224,0.4789,2.297
873,not_pulled_EV,0.85,0.7768,1.416,0.9175,1.199,0.5008,2.197
873,not_pulled_PP,0.25,0.6845,1.607,0.8349,1.318,0.3797,2.897
873,not_pulled_PP,0.4,0.7099,1.55,0.8611,1.277,0.4075,2.699
873,not_pulled_PP,0.55,0.7319,1.503,0.8837,1.245,0.4324,2.544
873,not_pulled_PP,0.7,0.7503,1.466,0.903,1.218,0.4531,2.428
873,not_pulled_PP,0.85,0.7681,1.432,0.9212,1.194,0.4745,2.318
873,pulled,0.25,0.8133,1.353,0.9861,1.115,0.4535,2.426
873,pulled,0.4,0.8133,1.353,0.9861,1.115,0.4535,2.426
873,pulled,0.55,0.8133,1.353,0.9861,1.115,0.4535,2.426
873,pulled,0.7,0.8133,1.352,0.9861,1.115,0.4535,2.426
873,pulled,0.85,0.8134,1.352,0.9862,1.115,0.4538,2.424
872,not_pulled_EV,0.25,0.6901,1.594,0.8286,1.328,0.4042,2.722
872,not_pulled_EV,0.4,0.7168,1.535,0.8557,1.285,0.4333,2.539
872,not_pulled_EV,0.55,0.7393,1.488,0.8787,1.252,0.458,2.402
872,not_pulled_EV,0.7,0.7584,1.45,0.8985,1.224,0.479,2.297
872,not_pulled_EV,0.85,0.7766,1.416,0.9173,1.199,0.5009,2.196
872,not_pulled_PP,0.25,0.6842,1.608,0.8346,1.318,0.3796,2.898
872,not_pulled_PP,0.4,0.7096,1.55,0.8608,1.278,0.4075,2.7
872,not_pulled_PP,0.55,0.7316,1.503,0.8835,1.245,0.4324,2.544
872,not_pulled_PP,0.7,0.7501,1.466,0.9028,1.218,0.4531,2.428
872,not_pulled_PP,0.85,0.768,1.432,0.921,1.194,0.4745,2.318
872,pulled,0.25,0.8133,1.352,0.9861,1.116,0.4537,2.424
872,pulled,0.4,0.8133,1.352,0.9861,1.116,0.4537,2.424
872,pulled,0.55,0.8133,1.352,0.9861,1.116,0.4537,2.424
872,pulled,0.7,0.8134,1.352,0.9861,1.116,0.4537,2.424
872,pulled,0.85,0.8134,1.352,0.9862,1.115,0.454,2.423
871,not_pulled_EV,0.25,0.6897,1.595,0.8283,1.328,0.4041,2.722
871,not_pulled_EV,0.4,0.7166,1.535,0.8555,1.286,0.4333,2.539
871,not_pulled_EV,0.55,0.7391,1.488,0.8785,1.252,0.4581,2.401
871,not_pulled_EV,0.7,0.7582,1.451,0.8983,1.225,0.479,2.296
871,not_pulled_EV,0.85,0.7764,1.417,0.9172,1.199,0.501,2.196
871,not_pulled_PP,0.25,0.6838,1.609,0.8343,1.319,0.3795,2.898
871,not_pulled_PP,0.4,0.7094,1.551,0.8606,1.278,0.4074,2.7
871,not_pulled_PP,0.55,0.7314,1.504,0.8833,1.245,0.4324,2.544
871,not_pulled_PP,0.7,0.7499,1.467,0.9026,1.219,0.4532,2.427
871,not_pulled_PP,0.85,0.7678,1.433,0.9209,1.194,0.4746,2.318
871,pulled,0.25,0.8134,1.352,0.986,1.116,0.4539,2.423
871,pulled,0.4,0.8134,1.352,0.986,1.116,0.4539,2.423
871,pulled,0.55,0.8134,1.352,0.986,1.116,0.4539,2.423
871,pulled,0.7,0.8134,1.352,0.986,1.116,0.4539,2.423
871,pulled,0.85,0.8135,1.352,0.9861,1.115,0.4542,2.422
870,not_pulled_EV,0.25,0.6894,1.596,0.8279,1.329,0.4041,2.722
870,not_pulled_EV,0.4,0.7163,1.536,0.8552,1.286,0.4333,2.539
870,not_pulled_EV,0.55,0.7388,1.489,0.8782,1.253,0.4581,2.401
870,not_pulled_EV,0.7,0.758,1.451,0.8981,1.225,0.4791,2.296
870,not_pulled_EV,0.85,0.7762,1.417,0.917,1.2,0.501,2.195
870,not_pulled_PP,0.25,0.6835,1.609,0.8339,1.319,0.3794,2.899
870,not_pulled_PP,0.4,0.7091,1.551,0.8603,1.279,0.4073,2.7
870,not_pulled_PP,0.55,0.7311,1.504,0.8831,1.246,0.4324,2.544
870,not_pulled_PP,0.7,0.7497,1.467,0.9024,1.219,0.4532,2.427
870,not_pulled_PP,0.85,0.7676,1.433,0.9207,1.195,0.4746,2.318
870,pulled,0.25,0.8135,1.352,0.986,1.116,0.4541,2.422
870,pulled,0.4,0.8135,1.352,0.986,1.116,0.4541,2.422
870,pulled,0.55,0.8135,1.352,0.986,1.116,0.4541,2.422
870,pulled,0.7,0.8135,1.352,0.986,1.116,0.4541,2.422
870,pulled,0.85,0.8135,1.352,0.9861,1.116,0.4544,2.421
869,not_pulled_EV,0.25,0.689,1.596,0.8276,1.329,0.404,2.723
869,not_pulled_EV,0.4,0.716,1.536,0.8549,1.287,0.4333,2.539
869,not_pulled_EV,0.55,0.7385,1.489,0.878,1.253,0.4582,2.401
869,not_pulled_EV,0.7,0.7578,1.452,0.8979,1.225,0.4792,2.296
869,not_pulled_EV,0.85,0.7761,1.417,0.9168,1.2,0.5011,2.195
869,not_pulled_PP,0.25,0.6832,1.61,0.8336,1.32,0.3793,2.9
869,not_pulled_PP,0.4,0.7088,1.552,0.86,1.279,0.4073,2.701
869,not_pulled_PP,0.55,0.7309,1.505,0.8828,1.246,0.4324,2.544
869,not_pulled_PP,0.7,0.7496,1.467,0.9023,1.219,0.4532,2.427
869,not_pulled_PP,0.85,0.7675,1.433,0.9206,1.195,0.4746,2.318
869,pulled,0.25,0.8135,1.352,0.9859,1.116,0.4544,2.421
869,pulled,0.4,0.8135,1.352,0.9859,1.116,0.4544,2.421
869,pulled,0.55,0.8135,1.352,0.9859,1.116,0.4544,2.421
869,pulled,0.7,0.8135,1.352,0.9859,1.116,0.4544,2.421
869,pulled,0.85,0.8136,1.352,0.986,1.116,0.4546,2.42
868,not_pulled_EV,0.25,0.6887,1.597,0.8273,1.33,0.4039,2.723
868,not_pulled_EV,0.4,0.7158,1.537,0.8547,1.287,0.4333,2.539
868,not_pulled_EV,0.55,0.7383,1.49,0.8777,1.253,0.4582,2.401
868,not_pulled_EV,0.7,0.7576,1.452,0.8977,1.225,0.4792,2.295
868,not_pulled_EV,0.85,0.7759,1.418,0.9167,1.2,0.5012,2.195
868,not_pulled_PP,0.25,0.6828,1.611,0.8333,1.32,0.3792,2.901
868,not_pulled_PP,0.4,0.7086,1.552,0.8598,1.279,0.4072,2.701
868,not_pulled_PP,0.55,0.7307,1.505,0.8826,1.246,0.4324,2.544
868,not_pulled_PP,0.7,0.7494,1.468,0.9021,1.219,0.4533,2.427
868,not_pulled_PP,0.85,0.7673,1.434,0.9205,1.195,0.4747,2.317
868,pulled,0.25,0.8136,1.352,0.9858,1.116,0.4546,2.42
868,pulled,0.4,0.8136,1.352,0.9858,1.116,0.4546,2.42
868,pulled,0.55,0.8136,1.352,0.9858,1.116,0.4546,2.42
868,pulled,0.7,0.8136,1.352,0.9858,1.116,0.4546,2.42
868,pulled,0.85,0.8137,1.352,0.9859,1.116,0.4548,2.419
867,not_pulled_EV,0.25,0.6883,1.598,0.8269,1.33,0.4039,2.724
867,not_pulled_EV,0.4,0.7156,1.537,0.8544,1.287,0.4333,2.539
867,not_pulled_EV,0.55,0.738,1.49,0.8775,1.254,0.4582,2.4
867,not_pulled_EV,0.7,0.7574,1.452,0.8975,1.226,0.4793,2.295
867,not_pulled_EV,0.85,0.7757,1.418,0.9165,1.2,0.5013,2.194
867,not_pulled_PP,0.25,0.6825,1.612,0.833,1.321,0.3791,2.902
867,not_pulled_PP,0.4,0.7083,1.553,0.8595,1.28,0.4072,2.702
867,not_pulled_PP,0.55,0.7304,1.506,0.8824,1.247,0.4324,2.544
867,not_pulled_PP,0.7,0.7492,1.468,0.9019,1.22,0.4533,2.427
867,not_pulled_PP,0.85,0.7672,1.434,0.9203,1.195,0.4747,2.317
867,pulled,0.25,0.8136,1.352,0.9858,1.116,0.4548,2.419
867,pulled,0.4,0.8136,1.352,0.9858,1.116,0.4548,2.419
867,pulled,0.55,0.8136,1.352,0.9858,1.116,0.4548,2.419
867,pulled,0.7,0.8136,1.352,0.9858,1.116,0.4548,2.419
867,pulled,0.85,0.8137,1.352,0.9859,1.116,0.455,2.417
866,not_pulled_EV,0.25,0.688,1.599,0.8266,1.331,0.4038,2.724
866,not_pulled_EV,0.4,0.7153,1.538,0.8542,1.288,0.4333,2.539
866,not_pulled_EV,0.55,0.7378,1.491,0.8772,1.254,0.4583,2.4
866,not_pulled_EV,0.7,0.7572,1.453,0.8973,1.226,0.4793,2.295
866,not_pulled_EV,0.85,0.7755,1.418,0.9164,1.2,0.5014,2.194
866,not_pulled_PP,0.25,0.6822,1.612,0.8327,1.321,0.379,2.903
866,not_pulled_PP,0.4,0.7081,1.554,0.8592,1.28,0.4071,2.702
866,not_pulled_PP,0.55,0.7302,1.506,0.8821,1.247,0.4324,2.544
866,not_pulled_PP,0.7,0.749,1.469,0.9017,1.22,0.4534,2.426
866,not_pulled_PP,0.85,0.767,1.434,0.9202,1.195,0.4747,2.317
866,pulled,0.25,0.8137,1.352,0.9857,1.116,0.455,2.418
866,pulled,0.4,0.8137,1.352,0.9857,1.116,0.455,2.418
866,pulled,0.55,0.8137,1.352,0.9857,1.116,0.455,2.418
866,pulled,0.7,0.8137,1.352,0.9857,1.116,0.455,2.418
866,pulled,0.85,0.8138,1.352,0.9858,1.116,0.4552,2.416
865,not_pulled_EV,0.25,0.6876,1.6,0.8263,1.331,0.4038,2.724
865,not_pulled_EV,0.4,0.715,1.538,0.8539,1.288,0.4333,2.539
865,not_pulled_EV,0.55,0.7375,1.492,0.877,1.254,0.4584,2.4
865,not_pulled_EV,0.7,0.7571,1.453,0.8972,1.226,0.4794,2.295
865,not_pulled_EV,0.85,0.7754,1.419,0.9162,1.201,0.5015,2.194
865,not_pulled_PP,0.25,0.6819,1.613,0.8324,1.322,0.3789,2.904
865,not_pulled_PP,0.4,0.7078,1.554,0.8589,1.281,0.407,2.703
865,not_pulled_PP,0.55,0.7299,1.507,0.8819,1.247,0.4324,2.544
865,not_pulled_PP,0.7,0.7489,1.469,0.9016,1.22,0.4534,2.426
865,not_pulled_PP,0.85,0.7669,1.434,0.92,1.196,0.4748,2.317
865,pulled,0.25,0.8137,1.352,0.9857,1.116,0.4552,2.416
865,pulled,0.4,0.8137,1.352,0.9857,1.116,0.4552,2.416
865,pulled,0.55,0.8137,1.352,0.9857,1.116,0.4552,2.416
865,pulled,0.7,0.8137,1.352,0.9857,1.116,0.4552,2.416
865,pulled,0.85,0.8138,1.352,0.9858,1.116,0.4555,2.415
864,not_pulled_EV,0.25,0.6873,1.6,0.8259,1.332,0.4037,2.725
864,not_pulled_EV,0.4,0.7148,1.539,0.8536,1.289,0.4333,2.539
864,not_pulled_EV,0.55,0.7372,1.492,0.8767,1.255,0.4584,2.4
864,not_pulled_EV,0.7,0.7569,1.453,0.897,1.226,0.4795,2.294
864,not_pulled_EV,0.85,0.7752,1.419,0.916,1.201,0.5016,2.193
864,not_pulled_PP,0.25,0.6815,1.614,0.8321,1.322,0.3787,2.904
864,not_pulled_PP,0.4,0.7075,1.555,0.8587,1.281,0.407,2.703
864,not_pulled_PP,0.55,0.7297,1.508,0.8817,1.248,0.4323,2.544
864,not_pulled_PP,0.7,0.7487,1.469,0.9014,1.22,0.4534,2.426
864,not_pulled_PP,0.85,0.7667,1.435,0.9199,1.196,0.4748,2.317
864,pulled,0.25,0.8138,1.352,0.9856,1.116,0.4554,2.415
864,pulled,0.4,0.8138,1.352,0.9856,1.116,0.4554,2.415
864,pulled,0.55,0.8138,1.352,0.9856,1.116,0.4554,2.415
864,pulled,0.7,0.8138,1.352,0.9856,1.116,0.4554,2.415
864,pulled,0.85,0.8139,1.352,0.9857,1.116,0.4557,2.414
863,not_pulled_EV,0.25,0.6869,1.601,0.8256,1.332,0.4037,2.725
863,not_pulled_EV,0.4,0.7146,1.539,0.8534,1.289,0.4333,2.539
863,not_pulled_EV,0.55,0.737,1.493,0.8765,1.255,0.4585,2.399
863,not_pulled_EV,0.7,0.7567,1.454,0.8968,1.227,0.4795,2.294
863,not_pulled_EV,0.85,0.775,1.419,0.9159,1.201,0.5016,2.193
863,not_pulled_PP,0.25,0.6812,1.615,0.8317,1.323,0.3786,2.905
863,not_pulled_PP,0.4,0.7073,1.555,0.8584,1.281,0.4069,2.703
863,not_pulled_PP,0.55,0.7294,1.508,0.8815,1.248,0.4323,2.544
863,not_pulled_PP,0.7,0.7485,1.47,0.9012,1.221,0.4535,2.426
863,not_pulled_PP,0.85,0.7666,1.435,0.9197,1.196,0.4748,2.317
863,pulled,0.25,0.8138,1.352,0.9856,1.116,0.4557,2.414
863,pulled,0.4,0.8138,1.352,0.9856,1.116,0.4557,2.414
863,pulled,0.55,0.8138,1.352,0.9856,1.116,0.4557,2.414
863,pulled,0.7,0.8138,1.352,0.9856,1.116,0.4557,2.414
863,pulled,0.85,0.8139,1.351,0.9857,1.116,0.4559,2.413
862,not_pulled_EV,0.25,0.6866,1.602,0.8253,1.333,0.4036,2.725
862,not_pulled_EV,0.4,0.7143,1.54,0.8531,1.289,0.4333,2.539
862,not_pulled_EV,0.55,0.7367,1.493,0.8762,1.255,0.4585,2.399
862,not_pulled_EV,0.7,0.7565,1.454,0.8966,1.227,0.4796,2.294
862,not_pulled_EV,0.85,0.7748,1.42,0.9157,1.201,0.5017,2.192
862,not_pulled_PP,0.25,0.6809,1.616,0.8314,1.323,0.3785,2.906
862,not_pulled_PP,0.4,0.707,1.556,0.8581,1.282,0.4068,2.704
862,not_pulled_PP,0.55,0.7292,1.509,0.8812,1.248,0.4323,2.544
862,not_pulled_PP,0.7,0.7483,1.47,0.901,1.221,0.4535,2.425
862,not_pulled_PP,0.85,0.7664,1.435,0.9196,1.196,0.4748,2.317
862,pulled,0.25,0.8139,1.352,0.9855,1.116,0.4559,2.413
862,pulled,0.4,0.8139,1.352,0.9855,1.116,0.4559,2.413
862,pulled,0.55,0.8139,1.352,0.9855,1.116,0.4559,2.413
862,pulled,0.7,0.8139,1.352,0.9855,1.116,0.4559,2.413
862,pulled,0.85,0.814,1.351,0.9856,1.116,0.4561,2.412
861,not_pulled_EV,0.25,0.6862,1.603,0.8249,1.333,0.4036,2.726
861,not_pulled_EV,0.4,0.714,1.541,0.8529,1.29,0.4333,2.539
861,not_pulled_EV,0.55,0.7365,1.494,0.876,1.256,0.4586,2.399
861,not_pulled_EV,0.7,0.7563,1.454,0.8964,1.227,0.4796,2.293
861,not_pulled_EV,0.85,0.7747,1.42,0.9156,1.201,0.5018,2.192
861,not_pulled_PP,0.25,0.6805,1.616,0.8311,1.324,0.3784,2.907
861,not_pulled_PP,0.4,0.7068,1.556,0.8579,1.282,0.4068,2.704
861,not_pulled_PP,0.55,0.7289,1.509,0.881,1.249,0.4323,2.544
861,not_pulled_PP,0.7,0.7482,1.47,0.9009,1.221,0.4536,2.425
861,not_pulled_PP,0.85,0.7663,1.436,0.9194,1.196,0.4749,2.316
861,pulled,0.25,0.8139,1.351,0.9855,1.116,0.4561,2.412
861,pulled,0.4,0.8139,1.351,0.9855,1.116,0.4561,2.412
861,pulled,0.55,0.8139,1.351,0.9855,1.116,0.4561,2.412
861,pulled,0.7,0.8139,1.351,0.9855,1.116,0.4561,2.412
861,pulled,0.85,0.814,1.351,0.9856,1.116,0.4563,2.411
860,not_pulled_EV,0.25,0.6859,1.604,0.8246,1.334,0.4035,2.726
860,not_pulled_EV,0.4,0.7138,1.541,0.8526,1.29,0.4333,2.539
860,not_pulled_EV,0.55,0.7362,1.494,0.8757,1.256,0.4586,2.399
860,not_pulled_EV,0.7,0.7561,1.455,0.8962,1.227,0.4797,2.293
860,not_pulled_EV,0.85,0.7745,1.42,0.9154,1.202,0.5019,2.192
860,not_pulled_PP,0.25,0.6802,1.617,0.8308,1.324,0.3783,2.908
860,not_pulled_PP,0.4,0.7065,1.557,0.8576,1.283,0.4067,2.705
860,not_pulled_PP,0.55,0.7287,1.51,0.8808,1.249,0.4323,2.545
860,not_pulled_PP,0.7,0.748,1.471,0.9007,1.221,0.4536,2.425
860,not_pulled_PP,0.85,0.7661,1.436,0.9193,1.197,0.4749,2.316
860,pulled,0.25,0.814,1.351,0.9854,1.116,0.4563,2.411
860,pulled,0.4,0.814,1.351,0.9854,1.116,0.4563,2.411
860,pulled,0.55,0.814,1.351,0.9854,1.116,0.4563,2.411
860,pulled,0.7,0.814,1.351,0.9854,1.116,0.4563,2.411
860,pulled,0.85,0.8141,1.351,0.9855,1.116,0.4565,2.41
859,not_pulled_EV,0.25,0.6855,1.605,0.8243,1.335,0.4034,2.727
859,not_pulled_EV,0.4,0.7134,1.542,0.8523,1.291,0.4332,2.539
859,not_pulled_EV,0.55,0.7359,1.495,0.8755,1.256,0.4586,2.398
859,not_pulled_EV,0.7,0.7558,1.455,0.896,1.228,0.4797,2.293
859,not_pulled_EV,0.85,0.7742,1.421,0.9152,1.202,0.502,2.191
859,not_pulled_PP,0.25,0.6798,1.618,0.8305,1.325,0.3782,2.908
859,not_pulled_PP,0.4,0.7061,1.558,0.8573,1.283,0.4066,2.705
859,not_pulled_PP,0.55,0.7284,1.51,0.8806,1.249,0.4323,2.544
859,not_pulled_PP,0.7,0.7477,1.471,0.9005,1.222,0.4536,2.425
859,not_pulled_PP,0.85,0.7658,1.436,0.9191,1.197,0.475,2.316
859,pulled,0.25,0.814,1.351,0.9854,1.116,0.4566,2.409
859,pulled,0.4,0.814,1.351,0.9854,1.116,0.4566,2.409
859,pulled,0.55,0.814,1.351,0.9854,1.116,0.4566,2.409
859,pulled,0.7,0.814,1.351,0.9854,1.116,0.4566,2.409
859,pulled,0.85,0.8141,1.351,0.9855,1.116,0.4567,2.408
858,not_pulled_EV,0.25,0.6851,1.606,0.8239,1.335,0.4034,2.727
858,not_pulled_EV,0.4,0.713,1.543,0.852,1.291,0.4332,2.539
858,not_pulled_EV,0.55,0.7356,1.495,0.8752,1.257,0.4587,2.398
858,not_pulled_EV,0.7,0.7555,1.456,0.8957,1.228,0.4798,2.293
858,not_pulled_EV,0.85,0.774,1.421,0.915,1.202,0.5021,2.191
858,not_pulled_PP,0.25,0.6794,1.619,0.8302,1.325,0.3781,2.909
858,not_pulled_PP,0.4,0.7058,1.559,0.857,1.284,0.4066,2.705
858,not_pulled_PP,0.55,0.7281,1.511,0.8803,1.25,0.4324,2.544
858,not_pulled_PP,0.7,0.7474,1.472,0.9002,1.222,0.4537,2.425
858,not_pulled_PP,0.85,0.7656,1.437,0.9189,1.197,0.475,2.316
858,pulled,0.25,0.814,1.351,0.9853,1.116,0.4568,2.408
858,pulled,0.4,0.814,1.351,0.9853,1.116,0.4568,2.408
858,pulled,0.55,0.814,1.351,0.9853,1.116,0.4568,2.408
858,pulled,0.7,0.814,1.351,0.9853,1.116,0.4568,2.408
858,pulled,0.85,0.8141,1.351,0.9854,1.116,0.457,2.407
857,not_pulled_EV,0.25,0.6847,1.607,0.8236,1.336,0.4033,2.727
857,not_pulled_EV,0.4,0.7126,1.544,0.8516,1.292,0.4331,2.54
857,not_pulled_EV,0.55,0.7353,1.496,0.875,1.257,0.4587,2.398
857,not_pulled_EV,0.7,0.7552,1.457,0.8954,1.228,0.4798,2.293
857,not_pulled_EV,0.85,0.7737,1.422,0.9147,1.203,0.5022,2.191
857,not_pulled_PP,0.25,0.679,1.62,0.8299,1.326,0.378,2.91
857,not_pulled_PP,0.4,0.7054,1.559,0.8567,1.284,0.4065,2.706
857,not_pulled_PP,0.55,0.7278,1.511,0.8801,1.25,0.4324,2.544
857,not_pulled_PP,0.7,0.7472,1.472,0.9,1.222,0.4537,2.425
857,not_pulled_PP,0.85,0.7653,1.437,0.9187,1.197,0.4751,2.315
857,pulled,0.25,0.814,1.351,0.9853,1.116,0.457,2.407
857,pulled,0.4,0.814,1.351,0.9853,1.116,0.457,2.407
857,pulled,0.55,0.814,1.351,0.9853,1.116,0.457,2.407
857,pulled,0.7,0.814,1.351,0.9853,1.116,0.457,2.407
857,pulled,0.85,0.8141,1.351,0.9854,1.116,0.4573,2.406
856,not_pulled_EV,0.25,0.6843,1.608,0.8232,1.336,0.4033,2.728
856,not_pulled_EV,0.4,0.7123,1.544,0.8513,1.292,0.4331,2.54
856,not_pulled_EV,0.55,0.735,1.497,0.8747,1.258,0.4587,2.398
856,not_pulled_EV,0.7,0.7549,1.457,0.8952,1.229,0.4798,2.293
856,not_pulled_EV,0.85,0.7734,1.422,0.9145,1.203,0.5022,2.19
856,not_pulled_PP,0.25,0.6786,1.621,0.8295,1.326,0.3779,2.911
856,not_pulled_PP,0.4,0.705,1.56,0.8564,1.284,0.4065,2.706
856,not_pulled_PP,0.55,0.7275,1.512,0.8798,1.25,0.4324,2.544
856,not_pulled_PP,0.7,0.7469,1.473,0.8998,1.223,0.4537,2.424
856,not_pulled_PP,0.85,0.765,1.438,0.9185,1.198,0.4752,2.315
856,pulled,0.25,0.814,1.351,0.9852,1.117,0.4573,2.405
856,pulled,0.4,0.814,1.351,0.9852,1.117,0.4573,2.405
856,pulled,0.55,0.814,1.351,0.9852,1.117,0.4573,2.405
856,pulled,0.7,0.814,1.351,0.9852,1.117,0.4573,2.405
856,pulled,0.85,0.8141,1.351,0.9853,1.116,0.4575,2.404
855,not_pulled_EV,0.25,0.6839,1.608,0.8229,1.337,0.4032,2.728
855,not_pulled_EV,0.4,0.7119,1.545,0.851,1.293,0.433,2.54
855,not_pulled_EV,0.55,0.7347,1.497,0.8745,1.258,0.4587,2.398
855,not_pulled_EV,0.7,0.7546,1.458,0.895,1.229,0.4798,2.292
855,not_pulled_EV,0.85,0.7732,1.423,0.9143,1.203,0.5023,2.19
855,not_pulled_PP,0.25,0.6782,1.622,0.8292,1.327,0.3779,2.911
855,not_pulled_PP,0.4,0.7046,1.561,0.8561,1.285,0.4064,2.707
855,not_pulled_PP,0.55,0.7272,1.513,0.8796,1.251,0.4325,2.544
855,not_pulled_PP,0.7,0.7466,1.473,0.8995,1.223,0.4537,2.424
855,not_pulled_PP,0.85,0.7648,1.438,0.9183,1.198,0.4753,2.314
855,pulled,0.25,0.814,1.351,0.9852,1.117,0.4576,2.404
855,pulled,0.4,0.814,1.351,0.9852,1.117,0.4576,2.404
855,pulled,0.55,0.814,1.351,0.9852,1.117,0.4576,2.404
855,pulled,0.7,0.814,1.351,0.9852,1.117,0.4576,2.404
855,pulled,0.85,0.8141,1.351,0.9853,1.116,0.4577,2.403
854,not_pulled_EV,0.25,0.6835,1.609,0.8226,1.337,0.4032,2.728
854,not_pulled_EV,0.4,0.7115,1.546,0.8507,1.293,0.4329,2.541
854,not_pulled_EV,0.55,0.7344,1.498,0.8742,1.258,0.4587,2.398
854,not_pulled_EV,0.7,0.7543,1.458,0.8947,1.229,0.4799,2.292
