R,state,tier,P_leader_ge1_prob,P_leader_ge1_line10,P_total_ge1_prob,P_total_ge1_line10,P_margin_ge4_prob,P_margin_ge4_line10
694,not_pulled_EV,0.85,0.7693,1.43,0.8838,1.245,0.556,1.978
694,not_pulled_PP,0.25,0.6099,1.803,0.7438,1.479,0.3796,2.898
694,not_pulled_PP,0.4,0.6516,1.688,0.7828,1.405,0.4234,2.598
694,not_pulled_PP,0.55,0.6897,1.595,0.819,1.343,0.4629,2.377
694,not_pulled_PP,0.7,0.7245,1.518,0.8511,1.292,0.4991,2.204
694,not_pulled_PP,0.85,0.7572,1.453,0.8812,1.248,0.5345,2.058
694,pulled,0.25,0.982,1.12,0.997,1.103,0.8266,1.331
694,pulled,0.4,0.982,1.12,0.997,1.103,0.8266,1.331
694,pulled,0.55,0.982,1.12,0.997,1.103,0.8266,1.331
694,pulled,0.7,0.982,1.12,0.997,1.103,0.8266,1.331
694,pulled,0.85,0.982,1.12,0.997,1.103,0.8266,1.331
693,not_pulled_EV,0.25,0.625,1.76,0.7488,1.469,0.4027,2.731
693,not_pulled_EV,0.4,0.6665,1.65,0.7874,1.397,0.4463,2.464
693,not_pulled_EV,0.55,0.7039,1.563,0.8231,1.336,0.4853,2.267
693,not_pulled_EV,0.7,0.7374,1.492,0.8544,1.287,0.5212,2.111
693,not_pulled_EV,0.85,0.7691,1.43,0.8835,1.245,0.5559,1.979
693,not_pulled_PP,0.25,0.6094,1.805,0.7433,1.48,0.3795,2.899
693,not_pulled_PP,0.4,0.6512,1.689,0.7823,1.406,0.4233,2.599
693,not_pulled_PP,0.55,0.6893,1.596,0.8186,1.344,0.4628,2.377
693,not_pulled_PP,0.7,0.7242,1.519,0.8509,1.293,0.4992,2.204
693,not_pulled_PP,0.85,0.757,1.453,0.8809,1.249,0.5345,2.058
693,pulled,0.25,0.982,1.12,0.997,1.103,0.8264,1.331
693,pulled,0.4,0.982,1.12,0.997,1.103,0.8264,1.331
693,pulled,0.55,0.982,1.12,0.997,1.103,0.8264,1.331
693,pulled,0.7,0.982,1.12,0.997,1.103,0.8264,1.331
693,pulled,0.85,0.982,1.12,0.997,1.103,0.8265,1.331
692,not_pulled_EV,0.25,0.6245,1.761,0.7483,1.47,0.4026,2.733
692,not_pulled_EV,0.4,0.6661,1.651,0.787,1.398,0.4462,2.465
692,not_pulled_EV,0.55,0.7035,1.564,0.8227,1.337,0.4852,2.267
692,not_pulled_EV,0.7,0.7372,1.492,0.8542,1.288,0.5211,2.111
692,not_pulled_EV,0.85,0.7689,1.431,0.8833,1.245,0.5559,1.979
692,not_pulled_PP,0.25,0.6089,1.806,0.7428,1.481,0.3794,2.9
692,not_pulled_PP,0.4,0.6508,1.69,0.7819,1.407,0.4232,2.599
692,not_pulled_PP,0.55,0.689,1.597,0.8182,1.344,0.4628,2.377
692,not_pulled_PP,0.7,0.724,1.519,0.8506,1.293,0.4992,2.204
692,not_pulled_PP,0.85,0.7567,1.454,0.8807,1.249,0.5345,2.058
692,pulled,0.25,0.9819,1.12,0.997,1.103,0.8263,1.331
692,pulled,0.4,0.9819,1.12,0.997,1.103,0.8263,1.331
692,pulled,0.55,0.9819,1.12,0.997,1.103,0.8263,1.331
692,pulled,0.7,0.9819,1.12,0.997,1.103,0.8263,1.331
692,pulled,0.85,0.9819,1.12,0.997,1.103,0.8263,1.331
691,not_pulled_EV,0.25,0.624,1.763,0.7478,1.471,0.4024,2.734
691,not_pulled_EV,0.4,0.6657,1.652,0.7865,1.399,0.446,2.466
691,not_pulled_EV,0.55,0.7032,1.564,0.8223,1.338,0.485,2.268
691,not_pulled_EV,0.7,0.737,1.493,0.8539,1.288,0.5211,2.111
691,not_pulled_EV,0.85,0.7687,1.431,0.8831,1.246,0.5558,1.979
691,not_pulled_PP,0.25,0.6084,1.808,0.7422,1.482,0.3792,2.901
691,not_pulled_PP,0.4,0.6504,1.691,0.7814,1.408,0.4231,2.6
691,not_pulled_PP,0.55,0.6886,1.597,0.8178,1.345,0.4627,2.377
691,not_pulled_PP,0.7,0.7238,1.52,0.8504,1.294,0.4993,2.203
691,not_pulled_PP,0.85,0.7565,1.454,0.8804,1.249,0.5345,2.058
691,pulled,0.25,0.9818,1.12,0.997,1.103,0.8261,1.331
691,pulled,0.4,0.9818,1.12,0.997,1.103,0.8261,1.331
691,pulled,0.55,0.9818,1.12,0.997,1.103,0.8261,1.331
691,pulled,0.7,0.9818,1.12,0.997,1.103,0.8261,1.331
691,pulled,0.85,0.9818,1.12,0.997,1.103,0.8262,1.331
690,not_pulled_EV,0.25,0.6236,1.764,0.7473,1.472,0.4022,2.735
690,not_pulled_EV,0.4,0.6653,1.653,0.7861,1.399,0.4458,2.467
690,not_pulled_EV,0.55,0.7028,1.565,0.8219,1.338,0.4849,2.269
690,not_pulled_EV,0.7,0.7368,1.493,0.8537,1.289,0.5211,2.111
690,not_pulled_EV,0.85,0.7685,1.431,0.8829,1.246,0.5557,1.979
690,not_pulled_PP,0.25,0.6079,1.81,0.7417,1.483,0.3791,2.902
690,not_pulled_PP,0.4,0.65,1.692,0.781,1.409,0.423,2.6
690,not_pulled_PP,0.55,0.6883,1.598,0.8174,1.346,0.4627,2.377
690,not_pulled_PP,0.7,0.7236,1.52,0.8501,1.294,0.4993,2.203
690,not_pulled_PP,0.85,0.7563,1.455,0.8802,1.25,0.5345,2.058
690,pulled,0.25,0.9818,1.12,0.997,1.103,0.826,1.332
690,pulled,0.4,0.9818,1.12,0.997,1.103,0.826,1.332
690,pulled,0.55,0.9818,1.12,0.997,1.103,0.826,1.332
690,pulled,0.7,0.9818,1.12,0.997,1.103,0.826,1.332
690,pulled,0.85,0.9818,1.12,0.997,1.103,0.826,1.332
689,not_pulled_EV,0.25,0.6231,1.765,0.7468,1.473,0.402,2.736
689,not_pulled_EV,0.4,0.6649,1.654,0.7856,1.4,0.4457,2.468
689,not_pulled_EV,0.55,0.7024,1.566,0.8216,1.339,0.4848,2.269
689,not_pulled_EV,0.7,0.7365,1.493,0.8534,1.289,0.521,2.111
689,not_pulled_EV,0.85,0.7683,1.432,0.8826,1.246,0.5556,1.98
689,not_pulled_PP,0.25,0.6074,1.811,0.7412,1.484,0.379,2.903
689,not_pulled_PP,0.4,0.6495,1.694,0.7805,1.409,0.4229,2.601
689,not_pulled_PP,0.55,0.6879,1.599,0.817,1.346,0.4627,2.378
689,not_pulled_PP,0.7,0.7233,1.521,0.8498,1.294,0.4994,2.203
689,not_pulled_PP,0.85,0.756,1.455,0.88,1.25,0.5345,2.058
689,pulled,0.25,0.9817,1.121,0.9969,1.103,0.8259,1.332
689,pulled,0.4,0.9817,1.121,0.9969,1.103,0.8259,1.332
689,pulled,0.55,0.9817,1.121,0.9969,1.103,0.8259,1.332
689,pulled,0.7,0.9817,1.121,0.9969,1.103,0.8259,1.332
689,pulled,0.85,0.9817,1.121,0.9969,1.103,0.8259,1.332
688,not_pulled_EV,0.25,0.6226,1.767,0.7463,1.474,0.4018,2.737
688,not_pulled_EV,0.4,0.6645,1.655,0.7852,1.401,0.4455,2.469
688,not_pulled_EV,0.55,0.7021,1.567,0.8212,1.34,0.4846,2.27
688,not_pulled_EV,0.7,0.7363,1.494,0.8532,1.289,0.521,2.111
688,not_pulled_EV,0.85,0.7681,1.432,0.8824,1.247,0.5555,1.98
688,not_pulled_PP,0.25,0.6069,1.813,0.7406,1.485,0.3788,2.904
688,not_pulled_PP,0.4,0.6491,1.695,0.78,1.41,0.4228,2.602
688,not_pulled_PP,0.55,0.6875,1.6,0.8166,1.347,0.4626,2.378
688,not_pulled_PP,0.7,0.7231,1.521,0.8496,1.295,0.4994,2.203
688,not_pulled_PP,0.85,0.7558,1.455,0.8797,1.25,0.5345,2.058
688,pulled,0.25,0.9816,1.121,0.9969,1.103,0.8257,1.332
688,pulled,0.4,0.9816,1.121,0.9969,1.103,0.8257,1.332
688,pulled,0.55,0.9816,1.121,0.9969,1.103,0.8257,1.332
688,pulled,0.7,0.9816,1.121,0.9969,1.103,0.8257,1.332
688,pulled,0.85,0.9816,1.121,0.9969,1.103,0.8258,1.332
687,not_pulled_EV,0.25,0.6221,1.768,0.7458,1.475,0.4017,2.739
687,not_pulled_EV,0.4,0.6641,1.656,0.7847,1.402,0.4454,2.47
687,not_pulled_EV,0.55,0.7017,1.568,0.8208,1.34,0.4845,2.27
687,not_pulled_EV,0.7,0.7361,1.494,0.8529,1.29,0.5209,2.112
687,not_pulled_EV,0.85,0.7679,1.433,0.8822,1.247,0.5555,1.98
687,not_pulled_PP,0.25,0.6064,1.814,0.7401,1.486,0.3787,2.905
687,not_pulled_PP,0.4,0.6487,1.696,0.7796,1.411,0.4227,2.602
687,not_pulled_PP,0.55,0.6872,1.601,0.8162,1.348,0.4626,2.378
687,not_pulled_PP,0.7,0.7229,1.522,0.8493,1.295,0.4995,2.202
687,not_pulled_PP,0.85,0.7555,1.456,0.8795,1.251,0.5345,2.058
687,pulled,0.25,0.9815,1.121,0.9969,1.103,0.8256,1.332
687,pulled,0.4,0.9815,1.121,0.9969,1.103,0.8256,1.332
687,pulled,0.55,0.9815,1.121,0.9969,1.103,0.8256,1.332
687,pulled,0.7,0.9815,1.121,0.9969,1.103,0.8256,1.332
687,pulled,0.85,0.9815,1.121,0.9969,1.103,0.8256,1.332
686,not_pulled_EV,0.25,0.6216,1.77,0.7453,1.476,0.4015,2.74
686,not_pulled_EV,0.4,0.6637,1.657,0.7843,1.403,0.4452,2.471
686,not_pulled_EV,0.55,0.7014,1.568,0.8204,1.341,0.4843,2.271
686,not_pulled_EV,0.7,0.7359,1.495,0.8527,1.29,0.5209,2.112
686,not_pulled_EV,0.85,0.7677,1.433,0.882,1.247,0.5554,1.981
686,not_pulled_PP,0.25,0.6059,1.816,0.7396,1.487,0.3786,2.906
686,not_pulled_PP,0.4,0.6483,1.697,0.7791,1.412,0.4226,2.603
686,not_pulled_PP,0.55,0.6868,1.602,0.8158,1.348,0.4625,2.378
686,not_pulled_PP,0.7,0.7227,1.522,0.8491,1.296,0.4995,2.202
686,not_pulled_PP,0.85,0.7553,1.456,0.8792,1.251,0.5345,2.058
686,pulled,0.25,0.9815,1.121,0.9969,1.103,0.8254,1.333
686,pulled,0.4,0.9815,1.121,0.9969,1.103,0.8254,1.333
686,pulled,0.55,0.9815,1.121,0.9969,1.103,0.8254,1.333
686,pulled,0.7,0.9815,1.121,0.9969,1.103,0.8254,1.333
686,pulled,0.85,0.9815,1.121,0.9969,1.103,0.8255,1.333
685,not_pulled_EV,0.25,0.6211,1.771,0.7448,1.477,0.4013,2.741
685,not_pulled_EV,0.4,0.6633,1.658,0.7838,1.403,0.445,2.472
685,not_pulled_EV,0.55,0.701,1.569,0.82,1.342,0.4842,2.272
685,not_pulled_EV,0.7,0.7357,1.495,0.8524,1.29,0.5209,2.112
685,not_pulled_EV,0.85,0.7674,1.433,0.8817,1.248,0.5553,1.981
685,not_pulled_PP,0.25,0.6054,1.817,0.739,1.488,0.3785,2.907
685,not_pulled_PP,0.4,0.6479,1.698,0.7787,1.413,0.4225,2.603
685,not_pulled_PP,0.55,0.6864,1.603,0.8155,1.349,0.4625,2.378
685,not_pulled_PP,0.7,0.7224,1.523,0.8488,1.296,0.4996,2.202
685,not_pulled_PP,0.85,0.7551,1.457,0.879,1.251,0.5345,2.058
685,pulled,0.25,0.9814,1.121,0.9968,1.104,0.8253,1.333
685,pulled,0.4,0.9814,1.121,0.9968,1.104,0.8253,1.333
685,pulled,0.55,0.9814,1.121,0.9968,1.104,0.8253,1.333
685,pulled,0.7,0.9814,1.121,0.9968,1.104,0.8253,1.333
685,pulled,0.85,0.9814,1.121,0.9968,1.104,0.8254,1.333
684,not_pulled_EV,0.25,0.6206,1.772,0.7442,1.478,0.4011,2.742
684,not_pulled_EV,0.4,0.663,1.659,0.7834,1.404,0.4449,2.473
684,not_pulled_EV,0.55,0.7006,1.57,0.8196,1.342,0.4841,2.272
684,not_pulled_EV,0.7,0.7355,1.496,0.8522,1.291,0.5208,2.112
684,not_pulled_EV,0.85,0.7672,1.434,0.8815,1.248,0.5552,1.981
684,not_pulled_PP,0.25,0.6048,1.819,0.7385,1.489,0.3783,2.908
684,not_pulled_PP,0.4,0.6475,1.699,0.7782,1.413,0.4225,2.604
684,not_pulled_PP,0.55,0.6861,1.603,0.8151,1.35,0.4625,2.379
684,not_pulled_PP,0.7,0.7222,1.523,0.8485,1.296,0.4996,2.202
684,not_pulled_PP,0.85,0.7548,1.457,0.8788,1.252,0.5345,2.058
684,pulled,0.25,0.9813,1.121,0.9968,1.104,0.8252,1.333
684,pulled,0.4,0.9813,1.121,0.9968,1.104,0.8252,1.333
684,pulled,0.55,0.9813,1.121,0.9968,1.104,0.8252,1.333
684,pulled,0.7,0.9813,1.121,0.9968,1.104,0.8252,1.333
684,pulled,0.85,0.9813,1.121,0.9968,1.104,0.8252,1.333
683,not_pulled_EV,0.25,0.6202,1.774,0.7437,1.479,0.4009,2.744
683,not_pulled_EV,0.4,0.6626,1.66,0.7829,1.405,0.4447,2.474
683,not_pulled_EV,0.55,0.7003,1.571,0.8192,1.343,0.4839,2.273
683,not_pulled_EV,0.7,0.7352,1.496,0.8519,1.291,0.5208,2.112
683,not_pulled_EV,0.85,0.767,1.434,0.8813,1.248,0.5551,1.981
683,not_pulled_PP,0.25,0.6043,1.82,0.738,1.491,0.3782,2.909
683,not_pulled_PP,0.4,0.647,1.7,0.7778,1.414,0.4224,2.604
683,not_pulled_PP,0.55,0.6857,1.604,0.8147,1.35,0.4624,2.379
683,not_pulled_PP,0.7,0.722,1.524,0.8483,1.297,0.4997,2.202
683,not_pulled_PP,0.85,0.7546,1.458,0.8785,1.252,0.5345,2.058
683,pulled,0.25,0.9812,1.121,0.9968,1.104,0.825,1.333
683,pulled,0.4,0.9812,1.121,0.9968,1.104,0.825,1.333
683,pulled,0.55,0.9812,1.121,0.9968,1.104,0.825,1.333
683,pulled,0.7,0.9812,1.121,0.9968,1.104,0.825,1.333
683,pulled,0.85,0.9812,1.121,0.9968,1.104,0.8251,1.333
682,not_pulled_EV,0.25,0.6197,1.775,0.7432,1.48,0.4008,2.745
682,not_pulled_EV,0.4,0.6622,1.661,0.7825,1.406,0.4445,2.475
682,not_pulled_EV,0.55,0.6999,1.572,0.8188,1.343,0.4838,2.274
682,not_pulled_EV,0.7,0.735,1.497,0.8517,1.292,0.5208,2.112
682,not_pulled_EV,0.85,0.7668,1.434,0.881,1.249,0.5551,1.982
682,not_pulled_PP,0.25,0.6038,1.822,0.7375,1.492,0.3781,2.91
682,not_pulled_PP,0.4,0.6466,1.701,0.7773,1.415,0.4223,2.605
682,not_pulled_PP,0.55,0.6853,1.605,0.8143,1.351,0.4624,2.379
682,not_pulled_PP,0.7,0.7218,1.524,0.848,1.297,0.4997,2.201
682,not_pulled_PP,0.85,0.7544,1.458,0.8783,1.252,0.5345,2.058
682,pulled,0.25,0.9811,1.121,0.9968,1.104,0.8249,1.334
682,pulled,0.4,0.9811,1.121,0.9968,1.104,0.8249,1.334
682,pulled,0.55,0.9811,1.121,0.9968,1.104,0.8249,1.334
682,pulled,0.7,0.9811,1.121,0.9968,1.104,0.8249,1.334
682,pulled,0.85,0.9811,1.121,0.9968,1.104,0.825,1.333
681,not_pulled_EV,0.25,0.6192,1.777,0.7427,1.481,0.4006,2.746
681,not_pulled_EV,0.4,0.6618,1.662,0.782,1.407,0.4444,2.475
681,not_pulled_EV,0.55,0.6996,1.572,0.8184,1.344,0.4836,2.274
681,not_pulled_EV,0.7,0.7348,1.497,0.8514,1.292,0.5207,2.112
681,not_pulled_EV,0.85,0.7666,1.435,0.8808,1.249,0.555,1.982
681,not_pulled_PP,0.25,0.6033,1.823,0.7369,1.493,0.3779,2.911
681,not_pulled_PP,0.4,0.6462,1.702,0.7769,1.416,0.4222,2.605
681,not_pulled_PP,0.55,0.685,1.606,0.8139,1.352,0.4623,2.379
681,not_pulled_PP,0.7,0.7215,1.525,0.8478,1.298,0.4998,2.201
681,not_pulled_PP,0.85,0.7541,1.459,0.878,1.253,0.5345,2.058
681,pulled,0.25,0.9811,1.121,0.9967,1.104,0.8247,1.334
681,pulled,0.4,0.9811,1.121,0.9967,1.104,0.8247,1.334
681,pulled,0.55,0.9811,1.121,0.9967,1.104,0.8247,1.334
681,pulled,0.7,0.9811,1.121,0.9967,1.104,0.8247,1.334
681,pulled,0.85,0.9811,1.121,0.9967,1.104,0.8248,1.334
680,not_pulled_EV,0.25,0.6187,1.778,0.7422,1.482,0.4004,2.747
680,not_pulled_EV,0.4,0.6614,1.663,0.7816,1.407,0.4442,2.476
680,not_pulled_EV,0.55,0.6992,1.573,0.818,1.345,0.4835,2.275
680,not_pulled_EV,0.7,0.7346,1.497,0.8512,1.292,0.5207,2.113
680,not_pulled_EV,0.85,0.7664,1.435,0.8806,1.249,0.5549,1.982
680,not_pulled_PP,0.25,0.6028,1.825,0.7364,1.494,0.3778,2.912
680,not_pulled_PP,0.4,0.6458,1.703,0.7764,1.417,0.4221,2.606
680,not_pulled_PP,0.55,0.6846,1.607,0.8135,1.352,0.4623,2.379
680,not_pulled_PP,0.7,0.7213,1.525,0.8475,1.298,0.4998,2.201
680,not_pulled_PP,0.85,0.7539,1.459,0.8778,1.253,0.5345,2.058
680,pulled,0.25,0.981,1.121,0.9967,1.104,0.8246,1.334
680,pulled,0.4,0.981,1.121,0.9967,1.104,0.8246,1.334
680,pulled,0.55,0.981,1.121,0.9967,1.104,0.8246,1.334
680,pulled,0.7,0.981,1.121,0.9967,1.104,0.8246,1.334
680,pulled,0.85,0.981,1.121,0.9967,1.104,0.8247,1.334
679,not_pulled_EV,0.25,0.6183,1.779,0.7417,1.483,0.4003,2.748
679,not_pulled_EV,0.4,0.6611,1.664,0.7812,1.408,0.4441,2.477
679,not_pulled_EV,0.55,0.699,1.574,0.8177,1.345,0.4835,2.275
679,not_pulled_EV,0.7,0.7344,1.498,0.8509,1.293,0.5208,2.112
679,not_pulled_EV,0.85,0.7663,1.435,0.8805,1.249,0.5552,1.981
679,not_pulled_PP,0.25,0.6024,1.826,0.7358,1.495,0.3777,2.912
679,not_pulled_PP,0.4,0.6454,1.704,0.7759,1.418,0.422,2.606
679,not_pulled_PP,0.55,0.6843,1.607,0.8131,1.353,0.4623,2.379
679,not_pulled_PP,0.7,0.7211,1.525,0.8472,1.298,0.5,2.2
679,not_pulled_PP,0.85,0.7538,1.459,0.8776,1.253,0.5348,2.057
679,pulled,0.25,0.9809,1.121,0.9967,1.104,0.8246,1.334
679,pulled,0.4,0.9809,1.121,0.9967,1.104,0.8246,1.334
679,pulled,0.55,0.9809,1.121,0.9967,1.104,0.8246,1.334
679,pulled,0.7,0.9809,1.121,0.9967,1.104,0.8246,1.334
679,pulled,0.85,0.9809,1.121,0.9967,1.104,0.8247,1.334
678,not_pulled_EV,0.25,0.618,1.78,0.7412,1.484,0.4002,2.748
678,not_pulled_EV,0.4,0.6608,1.665,0.7807,1.409,0.4441,2.477
678,not_pulled_EV,0.55,0.6987,1.574,0.8173,1.346,0.4836,2.275
678,not_pulled_EV,0.7,0.7342,1.498,0.8506,1.293,0.521,2.111
678,not_pulled_EV,0.85,0.7663,1.436,0.8803,1.25,0.5554,1.98
678,not_pulled_PP,0.25,0.6019,1.828,0.7352,1.496,0.3776,2.913
678,not_pulled_PP,0.4,0.6451,1.705,0.7754,1.419,0.4219,2.607
678,not_pulled_PP,0.55,0.684,1.608,0.8127,1.353,0.4624,2.379
678,not_pulled_PP,0.7,0.7209,1.526,0.8468,1.299,0.5001,2.2
678,not_pulled_PP,0.85,0.7537,1.459,0.8774,1.254,0.5351,2.056
678,pulled,0.25,0.9808,1.121,0.9967,1.104,0.8246,1.334
678,pulled,0.4,0.9808,1.121,0.9967,1.104,0.8246,1.334
678,pulled,0.55,0.9808,1.121,0.9967,1.104,0.8246,1.334
678,pulled,0.7,0.9808,1.121,0.9967,1.104,0.8246,1.334
678,pulled,0.85,0.9808,1.121,0.9967,1.104,0.8247,1.334
677,not_pulled_EV,0.25,0.6176,1.781,0.7407,1.485,0.4002,2.749
677,not_pulled_EV,0.4,0.6605,1.666,0.7803,1.41,0.444,2.477
677,not_pulled_EV,0.55,0.6985,1.575,0.817,1.346,0.4836,2.275
677,not_pulled_EV,0.7,0.734,1.499,0.8503,1.294,0.5211,2.111
677,not_pulled_EV,0.85,0.7662,1.436,0.8802,1.25,0.5557,1.979
677,not_pulled_PP,0.25,0.6015,1.829,0.7346,1.497,0.3775,2.914
677,not_pulled_PP,0.4,0.6447,1.706,0.7749,1.42,0.4219,2.607
677,not_pulled_PP,0.55,0.6838,1.609,0.8123,1.354,0.4624,2.379
677,not_pulled_PP,0.7,0.7207,1.526,0.8465,1.299,0.5002,2.199
677,not_pulled_PP,0.85,0.7536,1.46,0.8773,1.254,0.5354,2.055
677,pulled,0.25,0.9808,1.122,0.9966,1.104,0.8246,1.334
677,pulled,0.4,0.9808,1.122,0.9966,1.104,0.8246,1.334
677,pulled,0.55,0.9808,1.122,0.9966,1.104,0.8246,1.334
677,pulled,0.7,0.9808,1.122,0.9966,1.104,0.8246,1.334
677,pulled,0.85,0.9808,1.122,0.9966,1.104,0.8247,1.334
676,not_pulled_EV,0.25,0.6172,1.782,0.7401,1.486,0.4001,2.749
676,not_pulled_EV,0.4,0.6601,1.666,0.7799,1.411,0.4439,2.478
676,not_pulled_EV,0.55,0.6982,1.575,0.8167,1.347,0.4837,2.274
676,not_pulled_EV,0.7,0.7338,1.499,0.85,1.294,0.5213,2.11
676,not_pulled_EV,0.85,0.7661,1.436,0.8801,1.25,0.556,1.978
676,not_pulled_PP,0.25,0.601,1.83,0.734,1.499,0.3774,2.915
676,not_pulled_PP,0.4,0.6443,1.707,0.7744,1.42,0.4218,2.608
676,not_pulled_PP,0.55,0.6835,1.609,0.812,1.355,0.4624,2.379
676,not_pulled_PP,0.7,0.7204,1.527,0.8462,1.3,0.5004,2.198
676,not_pulled_PP,0.85,0.7535,1.46,0.8771,1.254,0.5357,2.054
676,pulled,0.25,0.9807,1.122,0.9966,1.104,0.8245,1.334
676,pulled,0.4,0.9807,1.122,0.9966,1.104,0.8245,1.334
676,pulled,0.55,0.9807,1.122,0.9966,1.104,0.8245,1.334
676,pulled,0.7,0.9807,1.122,0.9966,1.104,0.8245,1.334
676,pulled,0.85,0.9807,1.122,0.9966,1.104,0.8246,1.334
675,not_pulled_EV,0.25,0.6169,1.783,0.7396,1.487,0.4,2.75
675,not_pulled_EV,0.4,0.6598,1.667,0.7794,1.411,0.4439,2.478
675,not_pulled_EV,0.55,0.698,1.576,0.8163,1.347,0.4837,2.274
675,not_pulled_EV,0.7,0.7336,1.499,0.8497,1.295,0.5214,2.11
675,not_pulled_EV,0.85,0.7661,1.436,0.8799,1.25,0.5563,1.977
675,not_pulled_PP,0.25,0.6006,1.832,0.7334,1.5,0.3773,2.916
675,not_pulled_PP,0.4,0.644,1.708,0.7739,1.421,0.4217,2.608
675,not_pulled_PP,0.55,0.6832,1.61,0.8116,1.355,0.4624,2.379
675,not_pulled_PP,0.7,0.7202,1.527,0.8458,1.3,0.5006,2.198
675,not_pulled_PP,0.85,0.7534,1.46,0.8769,1.254,0.5359,2.052
675,pulled,0.25,0.9806,1.122,0.9966,1.104,0.8245,1.334
675,pulled,0.4,0.9806,1.122,0.9966,1.104,0.8245,1.334
675,pulled,0.55,0.9806,1.122,0.9966,1.104,0.8245,1.334
675,pulled,0.7,0.9806,1.122,0.9966,1.104,0.8245,1.334
675,pulled,0.85,0.9806,1.122,0.9966,1.104,0.8246,1.334
674,not_pulled_EV,0.25,0.6165,1.784,0.7391,1.488,0.3999,2.751
674,not_pulled_EV,0.4,0.6595,1.668,0.779,1.412,0.4438,2.479
674,not_pulled_EV,0.55,0.6977,1.577,0.816,1.348,0.4837,2.274
674,not_pulled_EV,0.7,0.7334,1.5,0.8494,1.295,0.5215,2.109
674,not_pulled_EV,0.85,0.766,1.436,0.8798,1.25,0.5565,1.976
674,not_pulled_PP,0.25,0.6001,1.833,0.7328,1.501,0.3772,2.916
674,not_pulled_PP,0.4,0.6436,1.709,0.7734,1.422,0.4216,2.609
674,not_pulled_PP,0.55,0.6829,1.611,0.8112,1.356,0.4625,2.378
674,not_pulled_PP,0.7,0.72,1.528,0.8455,1.301,0.5007,2.197
674,not_pulled_PP,0.85,0.7534,1.46,0.8767,1.255,0.5362,2.051
674,pulled,0.25,0.9805,1.122,0.9966,1.104,0.8245,1.334
674,pulled,0.4,0.9805,1.122,0.9966,1.104,0.8245,1.334
674,pulled,0.55,0.9805,1.122,0.9966,1.104,0.8245,1.334
674,pulled,0.7,0.9805,1.122,0.9966,1.104,0.8245,1.334
674,pulled,0.85,0.9805,1.122,0.9966,1.104,0.8246,1.334
673,not_pulled_EV,0.25,0.6161,1.785,0.7386,1.489,0.3998,2.751
673,not_pulled_EV,0.4,0.6592,1.669,0.7786,1.413,0.4437,2.479
673,not_pulled_EV,0.55,0.6975,1.577,0.8157,1.349,0.4838,2.274
673,not_pulled_EV,0.7,0.7332,1.5,0.8491,1.295,0.5217,2.109
673,not_pulled_EV,0.85,0.7659,1.436,0.8797,1.25,0.5568,1.975
673,not_pulled_PP,0.25,0.5997,1.834,0.7322,1.502,0.3771,2.917
673,not_pulled_PP,0.4,0.6432,1.71,0.7729,1.423,0.4216,2.609
673,not_pulled_PP,0.55,0.6826,1.611,0.8108,1.357,0.4625,2.378
673,not_pulled_PP,0.7,0.7198,1.528,0.8452,1.301,0.5009,2.196
673,not_pulled_PP,0.85,0.7533,1.46,0.8765,1.255,0.5365,2.05
673,pulled,0.25,0.9804,1.122,0.9965,1.104,0.8245,1.334
673,pulled,0.4,0.9804,1.122,0.9965,1.104,0.8245,1.334
673,pulled,0.55,0.9804,1.122,0.9965,1.104,0.8245,1.334
673,pulled,0.7,0.9804,1.122,0.9965,1.104,0.8245,1.334
673,pulled,0.85,0.9804,1.122,0.9965,1.104,0.8246,1.334
672,not_pulled_EV,0.25,0.6157,1.786,0.7381,1.49,0.3998,2.752
672,not_pulled_EV,0.4,0.6589,1.669,0.7781,1.414,0.4437,2.479
672,not_pulled_EV,0.55,0.6972,1.578,0.8154,1.349,0.4838,2.274
672,not_pulled_EV,0.7,0.733,1.501,0.8488,1.296,0.5218,2.108
672,not_pulled_EV,0.85,0.7658,1.436,0.8795,1.251,0.5571,1.975
672,not_pulled_PP,0.25,0.5992,1.836,0.7316,1.504,0.377,2.918
672,not_pulled_PP,0.4,0.6429,1.711,0.7724,1.424,0.4215,2.61
672,not_pulled_PP,0.55,0.6824,1.612,0.8104,1.357,0.4625,2.378
672,not_pulled_PP,0.7,0.7196,1.529,0.8449,1.302,0.501,2.196
672,not_pulled_PP,0.85,0.7532,1.46,0.8764,1.255,0.5368,2.049
672,pulled,0.25,0.9804,1.122,0.9965,1.104,0.8245,1.334
672,pulled,0.4,0.9804,1.122,0.9965,1.104,0.8245,1.334
672,pulled,0.55,0.9804,1.122,0.9965,1.104,0.8245,1.334
672,pulled,0.7,0.9804,1.122,0.9965,1.104,0.8245,1.334
672,pulled,0.85,0.9804,1.122,0.9965,1.104,0.8246,1.334
671,not_pulled_EV,0.25,0.6154,1.788,0.7376,1.491,0.3997,2.752
671,not_pulled_EV,0.4,0.6586,1.67,0.7777,1.414,0.4436,2.48
671,not_pulled_EV,0.55,0.697,1.578,0.815,1.35,0.4839,2.273
671,not_pulled_EV,0.7,0.7328,1.501,0.8485,1.296,0.522,2.107
671,not_pulled_EV,0.85,0.7658,1.436,0.8794,1.251,0.5574,1.974
671,not_pulled_PP,0.25,0.5988,1.837,0.731,1.505,0.3769,2.919
671,not_pulled_PP,0.4,0.6425,1.712,0.7719,1.425,0.4214,2.61
