R,state,tier,P_leader_ge1_prob,P_leader_ge1_line10,P_total_ge1_prob,P_total_ge1_line10,P_margin_ge4_prob,P_margin_ge4_line10
798,pulled,0.7,0.9603,1.145,0.9899,1.111,0.7822,1.406
798,pulled,0.85,0.9603,1.145,0.9899,1.111,0.7822,1.406
797,not_pulled_EV,0.25,0.6334,1.737,0.7745,1.42,0.3941,2.791
797,not_pulled_EV,0.4,0.6649,1.654,0.806,1.365,0.4297,2.56
797,not_pulled_EV,0.55,0.6949,1.583,0.8361,1.316,0.4632,2.375
797,not_pulled_EV,0.7,0.7235,1.52,0.8652,1.271,0.4954,2.22
797,not_pulled_EV,0.85,0.7496,1.467,0.8904,1.235,0.5261,2.091
797,not_pulled_PP,0.25,0.6272,1.754,0.7823,1.406,0.3703,2.971
797,not_pulled_PP,0.4,0.6576,1.673,0.8125,1.354,0.4051,2.715
797,not_pulled_PP,0.55,0.6867,1.602,0.8419,1.307,0.4384,2.509
797,not_pulled_PP,0.7,0.7141,1.54,0.8699,1.265,0.4702,2.339
797,not_pulled_PP,0.85,0.7393,1.488,0.8942,1.23,0.4999,2.201
797,pulled,0.25,0.9602,1.146,0.9899,1.111,0.782,1.407
797,pulled,0.4,0.9602,1.146,0.9899,1.111,0.782,1.407
797,pulled,0.55,0.9602,1.146,0.9899,1.111,0.782,1.407
797,pulled,0.7,0.9602,1.146,0.9899,1.111,0.782,1.407
797,pulled,0.85,0.9602,1.146,0.9899,1.111,0.782,1.407
796,not_pulled_EV,0.25,0.633,1.738,0.7741,1.421,0.3939,2.793
796,not_pulled_EV,0.4,0.6647,1.655,0.8056,1.365,0.4295,2.561
796,not_pulled_EV,0.55,0.6947,1.583,0.8358,1.316,0.4632,2.375
796,not_pulled_EV,0.7,0.7233,1.521,0.865,1.272,0.4954,2.221
796,not_pulled_EV,0.85,0.7495,1.468,0.8903,1.236,0.5262,2.091
796,not_pulled_PP,0.25,0.6268,1.755,0.7819,1.407,0.3702,2.971
796,not_pulled_PP,0.4,0.6573,1.673,0.8123,1.354,0.4051,2.715
796,not_pulled_PP,0.55,0.6865,1.602,0.8417,1.307,0.4384,2.509
796,not_pulled_PP,0.7,0.714,1.541,0.8697,1.265,0.4702,2.339
796,not_pulled_PP,0.85,0.7392,1.488,0.8941,1.23,0.5,2.2
796,pulled,0.25,0.96,1.146,0.9898,1.111,0.7818,1.407
796,pulled,0.4,0.96,1.146,0.9898,1.111,0.7818,1.407
796,pulled,0.55,0.96,1.146,0.9898,1.111,0.7818,1.407
796,pulled,0.7,0.96,1.146,0.9898,1.111,0.7818,1.407
796,pulled,0.85,0.96,1.146,0.9898,1.111,0.7818,1.407
795,not_pulled_EV,0.25,0.6326,1.739,0.7737,1.422,0.3936,2.794
