season,date,game_id,gap_when_pulled,trailing_team,coach,secs_left_at_first_evidence,during_own_powerplay
20222023,2022-10-07,2022020001,2,SJS,David Quinn,98,False
20222023,2022-10-11,2022020003,2,TBL,Jon Cooper,108,False
20222023,2022-10-12,2022020005,2,WSH,Peter Laviolette,179,False
20222023,2022-10-13,2022020012,2,NJD,Lindy Ruff,247,False
20222023,2022-10-13,2022020013,2,OTT,D.J. Smith,31,False
20222023,2022-10-13,2022020014,2,NYI,Lane Lambert,43,False
20222023,2022-10-13,2022020018,2,COL,Jared Bednar,131,False
20222023,2022-10-13,2022020020,2,LAK,Todd McLellan,182,False
20222023,2022-10-14,2022020022,2,MTL,Martin St. Louis,54,False
20222023,2022-10-14,2022020023,2,NYR,Gerard Gallant,64,False
20222023,2022-10-15,2022020027,2,ARI,André Tourigny,195,False
20222023,2022-10-15,2022020029,2,MTL,Martin St. Louis,91,False
20222023,2022-10-17,2022020039,2,ANA,Dallas Eakins,92,False
20222023,2022-10-17,2022020041,2,FLA,Paul Maurice,299,True
20222023,2022-10-17,2022020041,2,FLA,Paul Maurice,54,False
20222023,2022-10-17,2022020043,2,VAN,Bruce Boudreau,38,False
20222023,2022-10-17,2022020045,2,MIN,Dean Evason,187,False
20222023,2022-10-18,2022020048,2,ANA,Dallas Eakins,92,False
20222023,2022-10-18,2022020049,2,BOS,Jim Montgomery,119,False
20222023,2022-10-18,2022020051,2,SJS,David Quinn,146,False
20222023,2022-10-18,2022020054,2,EDM,Jay Woodcroft,120,False
20222023,2022-10-19,2022020056,2,PHI,John Tortorella,268,False
20222023,2022-10-20,2022020063,2,NSH,John Hynes,37,False
20222023,2022-10-20,2022020065,2,WSH,Peter Laviolette,24,False
20222023,2022-10-20,2022020066,2,NYI,Lane Lambert,188,True
20222023,2022-10-20,2022020068,2,CGY,Darryl Sutter,280,False
20222023,2022-10-20,2022020070,2,WPG,Rick Bowness,224,False
20222023,2022-10-22,2022020077,2,EDM,Jay Woodcroft,23,False
20222023,2022-10-22,2022020080,2,NYI,Lane Lambert,137,False
20222023,2022-10-22,2022020082,2,WPG,Rick Bowness,157,False
20222023,2022-10-22,2022020083,2,NSH,John Hynes,117,False
20222023,2022-10-22,2022020084,2,VAN,Bruce Boudreau,209,False
20222023,2022-10-23,2022020091,2,PHI,John Tortorella,281,False
20222023,2022-10-24,2022020092,2,DAL,Peter DeBoer,71,False
20222023,2022-10-24,2022020096,2,TOR,Sheldon Keefe,243,False
20222023,2022-10-25,2022020106,2,TBL,Jon Cooper,93,False
20222023,2022-10-25,2022020107,2,SJS,David Quinn,268,False
20222023,2022-10-27,2022020113,2,OTT,D.J. Smith,78,True
20222023,2022-10-27,2022020117,2,WSH,Peter Laviolette,230,True
20222023,2022-10-27,2022020118,2,SEA,Dave Hakstol,60,False
20222023,2022-10-28,2022020124,2,CAR,Rod Brind'Amour,599,False
20222023,2022-10-29,2022020133,2,STL,Craig Berube,158,False
20222023,2022-10-29,2022020134,2,TOR,Sheldon Keefe,188,True
20222023,2022-10-29,2022020135,2,COL,Jared Bednar,56,False
20222023,2022-10-29,2022020136,2,NSH,John Hynes,249,False
20222023,2022-11-01,2022020151,2,MTL,Martin St. Louis,211,False
20222023,2022-11-01,2022020154,2,NSH,John Hynes,152,False
20222023,2022-11-01,2022020156,2,FLA,Paul Maurice,44,False
20222023,2022-11-01,2022020157,2,VAN,Bruce Boudreau,129,False
20222023,2022-11-02,2022020160,2,PIT,Mike Sullivan,17,False
20222023,2022-11-03,2022020161,2,NYR,Gerard Gallant,78,False
20222023,2022-11-03,2022020166,2,STL,Craig Berube,153,False
20222023,2022-11-03,2022020169,2,CGY,Darryl Sutter,140,False
20222023,2022-11-03,2022020171,2,ANA,Dallas Eakins,108,True
20222023,2022-11-04,2022020174,2,BUF,Don Granato,147,False
20222023,2022-11-04,2022020175,2,CBJ,Brad Larsen,199,False
20222023,2022-11-05,2022020184,2,MTL,Martin St. Louis,118,False
20222023,2022-11-06,2022020191,2,CAR,Rod Brind'Amour,151,False
20222023,2022-11-06,2022020192,2,ANA,Dallas Eakins,116,False
20222023,2022-11-06,2022020192,2,ANA,Dallas Eakins,1,False
20222023,2022-11-07,2022020194,2,STL,Craig Berube,182,False
20222023,2022-11-07,2022020195,2,EDM,Jay Woodcroft,66,False
20222023,2022-11-08,2022020196,2,BUF,Don Granato,137,False
20222023,2022-11-08,2022020200,2,OTT,D.J. Smith,176,True
20222023,2022-11-08,2022020200,2,OTT,D.J. Smith,13,True
20222023,2022-11-09,2022020207,2,CAR,Rod Brind'Amour,167,False
20222023,2022-11-09,2022020208,2,WSH,Peter Laviolette,96,False
20222023,2022-11-10,2022020214,2,PHI,John Tortorella,77,False
20222023,2022-11-10,2022020215,2,BUF,Don Granato,117,True
20222023,2022-11-10,2022020219,2,NSH,John Hynes,192,False
20222023,2022-11-11,2022020223,2,DAL,Peter DeBoer,664,False
20222023,2022-11-12,2022020225,2,PHI,John Tortorella,251,False
20222023,2022-11-12,2022020227,2,ARI,André Tourigny,114,False
20222023,2022-11-12,2022020233,2,CAR,Rod Brind'Amour,130,False
20222023,2022-11-12,2022020237,2,DET,Derek Lalonde,228,False
20222023,2022-11-13,2022020241,2,VAN,Bruce Boudreau,183,True
20222023,2022-11-14,2022020246,2,LAK,Todd McLellan,108,False
20222023,2022-11-15,2022020251,2,PIT,Mike Sullivan,182,False
20222023,2022-11-15,2022020253,2,WSH,Peter Laviolette,525,False
20222023,2022-11-15,2022020253,2,WSH,Peter Laviolette,155,False
20222023,2022-11-15,2022020256,2,VGK,Bruce Cassidy,85,False
20222023,2022-11-16,2022020257,2,BUF,Don Granato,110,True
20222023,2022-11-16,2022020259,2,EDM,Jay Woodcroft,39,False
20222023,2022-11-17,2022020260,2,CGY,Darryl Sutter,104,False
20222023,2022-11-17,2022020263,2,MTL,Martin St. Louis,106,False
20222023,2022-11-17,2022020268,2,MIN,Dean Evason,226,False
20222023,2022-11-17,2022020269,2,WSH,Peter Laviolette,296,True
20222023,2022-11-17,2022020272,2,SJS,David Quinn,188,False
20222023,2022-11-19,2022020281,2,WPG,Rick Bowness,60,False
20222023,2022-11-19,2022020284,2,NYI,Lane Lambert,115,False
20222023,2022-11-19,2022020288,2,SJS,David Quinn,67,False
20222023,2022-11-20,2022020289,2,FLA,Paul Maurice,221,False
20222023,2022-11-20,2022020289,2,FLA,Paul Maurice,43,False
20222023,2022-11-21,2022020291,2,TBL,Jon Cooper,235,False
20222023,2022-11-21,2022020292,2,PHI,John Tortorella,37,False
20222023,2022-11-21,2022020294,2,CAR,Rod Brind'Amour,212,False
20222023,2022-11-23,2022020304,2,BOS,Jim Montgomery,705,True
20222023,2022-11-23,2022020306,2,CBJ,Brad Larsen,72,False
20222023,2022-11-23,2022020311,2,NSH,John Hynes,112,False
20222023,2022-11-23,2022020315,2,OTT,D.J. Smith,105,False
20222023,2022-11-23,2022020316,2,SJS,David Quinn,171,False
20222023,2022-11-25,2022020322,2,MIN,Dean Evason,266,False
20222023,2022-11-25,2022020327,2,BUF,Don Granato,194,False
20222023,2022-11-25,2022020328,2,STL,Craig Berube,243,False
20222023,2022-11-25,2022020329,2,VGK,Bruce Cassidy,81,False
20222023,2022-11-25,2022020330,2,DAL,Peter DeBoer,157,True
20222023,2022-11-25,2022020331,2,SJS,David Quinn,231,True
20222023,2022-11-27,2022020341,2,ARI,André Tourigny,108,False
20222023,2022-11-28,2022020348,2,DET,Derek Lalonde,157,False
20222023,2022-11-28,2022020350,2,STL,Craig Berube,155,False
20222023,2022-11-29,2022020355,2,TBL,Jon Cooper,22,False
20222023,2022-11-30,2022020362,2,OTT,D.J. Smith,138,True
20222023,2022-11-30,2022020363,2,SJS,David Quinn,59,False
20222023,2022-11-30,2022020364,2,CHI,Luke Richardson,76,True
20222023,2022-12-01,2022020369,2,STL,Craig Berube,65,False
20222023,2022-12-02,2022020377,2,NYI,Lane Lambert,49,False
20222023,2022-12-03,2022020381,2,MTL,Martin St. Louis,118,False
20222023,2022-12-03,2022020386,2,DET,Derek Lalonde,204,False
20222023,2022-12-03,2022020387,2,NYR,Gerard Gallant,142,True
20222023,2022-12-03,2022020390,2,WSH,Peter Laviolette,44,True
20222023,2022-12-03,2022020391,2,LAK,Todd McLellan,110,False
20222023,2022-12-04,2022020392,2,ANA,Dallas Eakins,103,False
20222023,2022-12-04,2022020394,2,CBJ,Brad Larsen,116,False
20222023,2022-12-04,2022020395,2,SJS,David Quinn,266,False
20222023,2022-12-05,2022020397,2,COL,Jared Bednar,114,False
20222023,2022-12-05,2022020397,2,COL,Jared Bednar,21,False
20222023,2022-12-05,2022020398,2,STL,Craig Berube,175,False
20222023,2022-12-06,2022020405,2,TBL,Jon Cooper,321,False
20222023,2022-12-06,2022020405,2,TBL,Jon Cooper,180,False
20222023,2022-12-06,2022020407,2,NYI,Lane Lambert,296,False
20222023,2022-12-06,2022020407,2,NYI,Lane Lambert,79,False
20222023,2022-12-06,2022020408,2,FLA,Paul Maurice,181,False
20222023,2022-12-06,2022020411,2,SEA,Dave Hakstol,128,False
20222023,2022-12-07,2022020413,2,PHI,John Tortorella,71,False
20222023,2022-12-08,2022020422,2,STL,Craig Berube,154,False
20222023,2022-12-09,2022020424,2,CGY,Darryl Sutter,314,True
20222023,2022-12-09,2022020425,2,NJD,Lindy Ruff,359,False
20222023,2022-12-09,2022020427,2,SEA,Dave Hakstol,25,False
20222023,2022-12-09,2022020428,2,CHI,Luke Richardson,113,False
20222023,2022-12-09,2022020429,2,MIN,Dean Evason,137,False
20222023,2022-12-10,2022020437,2,BUF,Don Granato,88,False
20222023,2022-12-11,2022020446,2,WPG,Rick Bowness,220,False
20222023,2022-12-11,2022020447,2,VGK,Bruce Cassidy,134,False
20222023,2022-12-13,2022020456,2,NJD,Lindy Ruff,35,False
20222023,2022-12-13,2022020461,2,NSH,John Hynes,186,False
20222023,2022-12-13,2022020462,2,WPG,Rick Bowness,60,False
20222023,2022-12-13,2022020464,2,PHI,John Tortorella,253,False
20222023,2022-12-14,2022020466,2,MTL,Martin St. Louis,408,False
20222023,2022-12-14,2022020467,2,DET,Derek Lalonde,181,False
20222023,2022-12-15,2022020469,2,MTL,Martin St. Louis,69,False
20222023,2022-12-15,2022020470,2,CBJ,Brad Larsen,161,False
20222023,2022-12-15,2022020478,2,CHI,Luke Richardson,112,False
20222023,2022-12-15,2022020479,2,COL,Jared Bednar,192,False
20222023,2022-12-15,2022020479,2,COL,Jared Bednar,32,False
20222023,2022-12-16,2022020481,2,CHI,Luke Richardson,135,False
20222023,2022-12-16,2022020483,2,NYI,Lane Lambert,140,False
20222023,2022-12-17,2022020484,2,CBJ,Brad Larsen,109,False
20222023,2022-12-17,2022020485,2,DET,Derek Lalonde,245,False
20222023,2022-12-17,2022020488,2,NJD,Lindy Ruff,23,False
20222023,2022-12-17,2022020489,2,PHI,John Tortorella,107,True
20222023,2022-12-17,2022020492,2,ARI,André Tourigny,56,False
20222023,2022-12-17,2022020493,2,NSH,John Hynes,20,False
20222023,2022-12-17,2022020494,2,VGK,Bruce Cassidy,60,False
20222023,2022-12-18,2022020497,2,OTT,D.J. Smith,145,False
20222023,2022-12-19,2022020502,2,CBJ,Brad Larsen,17,False
20222023,2022-12-19,2022020507,2,VGK,Bruce Cassidy,163,False
20222023,2022-12-20,2022020513,2,TBL,Jon Cooper,61,False
20222023,2022-12-20,2022020515,2,STL,Craig Berube,264,False
20222023,2022-12-20,2022020517,2,SJS,David Quinn,183,False
20222023,2022-12-21,2022020519,2,TBL,Jon Cooper,238,False
20222023,2022-12-21,2022020519,2,TBL,Jon Cooper,81,False
20222023,2022-12-21,2022020521,2,CHI,Luke Richardson,91,False
20222023,2022-12-21,2022020522,2,DAL,Peter DeBoer,209,False
20222023,2022-12-21,2022020524,2,ANA,Dallas Eakins,118,False
20222023,2022-12-22,2022020527,2,NYI,Lane Lambert,73,False
20222023,2022-12-22,2022020532,2,MIN,Dean Evason,161,False
20222023,2022-12-23,2022020537,2,WPG,Rick Bowness,173,False
20222023,2022-12-23,2022020542,2,EDM,Jay Woodcroft,143,False
20222023,2022-12-27,2022020552,2,WPG,Rick Bowness,150,False
20222023,2022-12-27,2022020554,2,COL,Jared Bednar,166,False
20222023,2022-12-28,2022020558,2,NJD,Lindy Ruff,39,False
20222023,2022-12-29,2022020563,2,DET,Derek Lalonde,295,False
20222023,2022-12-29,2022020567,2,CBJ,Brad Larsen,148,False
20222023,2022-12-29,2022020569,2,MIN,Dean Evason,173,False
20222023,2022-12-29,2022020572,2,TOR,Sheldon Keefe,98,False
20222023,2022-12-31,2022020582,2,ARI,André Tourigny,74,False
20222023,2022-12-31,2022020583,2,CHI,Luke Richardson,150,True
20222023,2022-12-31,2022020584,2,OTT,D.J. Smith,78,False
20222023,2022-12-31,2022020586,2,SJS,David Quinn,134,False
20222023,2022-12-31,2022020589,2,STL,Craig Berube,322,True
20222023,2023-01-01,2022020591,2,FLA,Paul Maurice,149,False
20222023,2023-01-01,2022020592,2,BUF,Don Granato,47,False
20222023,2023-01-01,2022020594,2,NYI,Lane Lambert,168,False
20222023,2023-01-03,2022020598,2,ARI,André Tourigny,86,False
20222023,2023-01-03,2022020605,2,CHI,Luke Richardson,128,True
20222023,2023-01-03,2022020606,2,EDM,Jay Woodcroft,220,False
20222023,2023-01-04,2022020611,2,DAL,Peter DeBoer,179,False
20222023,2023-01-05,2022020613,2,MTL,Martin St. Louis,70,False
20222023,2023-01-05,2022020618,2,NYI,Lane Lambert,179,False
20222023,2023-01-05,2022020619,2,COL,Jared Bednar,67,False
20222023,2023-01-05,2022020621,2,LAK,Todd McLellan,165,False
20222023,2023-01-06,2022020623,2,DET,Derek Lalonde,230,False
20222023,2023-01-06,2022020624,2,TBL,Jon Cooper,63,True
20222023,2023-01-07,2022020630,2,DET,Derek Lalonde,154,False
20222023,2023-01-07,2022020636,2,SJS,David Quinn,83,False
20222023,2023-01-08,2022020641,2,ARI,André Tourigny,179,False
20222023,2023-01-08,2022020642,2,MIN,Dean Evason,219,False
20222023,2023-01-09,2022020647,2,EDM,Jay Woodcroft,157,False
20222023,2023-01-10,2022020651,2,BUF,Don Granato,93,False
20222023,2023-01-10,2022020654,2,WPG,Rick Bowness,48,False
20222023,2023-01-10,2022020657,2,ARI,André Tourigny,134,False
20222023,2023-01-12,2022020664,2,NSH,John Hynes,161,False
20222023,2023-01-12,2022020665,2,BOS,Jim Montgomery,290,False
20222023,2023-01-12,2022020666,2,TOR,Sheldon Keefe,97,False
20222023,2023-01-12,2022020667,2,VAN,Bruce Boudreau,168,False
20222023,2023-01-12,2022020670,2,STL,Craig Berube,201,False
20222023,2023-01-12,2022020673,2,FLA,Paul Maurice,35,False
20222023,2023-01-14,2022020681,2,WSH,Peter Laviolette,63,False
20222023,2023-01-14,2022020686,2,NSH,John Hynes,152,False
20222023,2023-01-14,2022020688,2,STL,Craig Berube,122,False
20222023,2023-01-14,2022020690,2,LAK,Todd McLellan,222,False
20222023,2023-01-16,2022020694,2,BUF,Don Granato,98,False
20222023,2023-01-16,2022020698,2,SEA,Dave Hakstol,44,False
20222023,2023-01-16,2022020701,2,CBJ,Brad Larsen,176,False
20222023,2023-01-17,2022020705,2,ANA,Dallas Eakins,44,False
20222023,2023-01-17,2022020707,2,WSH,Peter Laviolette,30,False
20222023,2023-01-18,2022020714,2,CGY,Darryl Sutter,181,False
20222023,2023-01-18,2022020715,2,VAN,Bruce Boudreau,222,False
20222023,2023-01-19,2022020717,2,CBJ,Brad Larsen,96,False
20222023,2023-01-19,2022020718,2,NYR,Gerard Gallant,170,False
20222023,2023-01-19,2022020719,2,PHI,John Tortorella,151,False
20222023,2023-01-19,2022020723,2,WPG,Rick Bowness,152,False
20222023,2023-01-19,2022020725,2,TBL,Jon Cooper,97,False
20222023,2023-01-19,2022020727,2,VGK,Bruce Cassidy,124,False
20222023,2023-01-21,2022020733,2,TBL,Jon Cooper,249,False
20222023,2023-01-21,2022020733,2,TBL,Jon Cooper,76,False
20222023,2023-01-21,2022020734,2,MIN,Dean Evason,125,False
20222023,2023-01-21,2022020735,2,DET,Derek Lalonde,232,False
20222023,2023-01-21,2022020739,2,NYI,Lane Lambert,156,False
20222023,2023-01-21,2022020741,2,STL,Craig Berube,131,False
20222023,2023-01-21,2022020742,2,LAK,Todd McLellan,196,False
20222023,2023-01-22,2022020750,2,VGK,Bruce Cassidy,330,False
20222023,2023-01-24,2022020761,2,STL,Craig Berube,45,True
20222023,2023-01-24,2022020763,2,ARI,André Tourigny,212,False
20222023,2023-01-24,2022020765,2,CHI,Luke Richardson,197,True
20222023,2023-01-26,2022020774,2,WPG,Rick Bowness,183,False
20222023,2023-01-26,2022020775,2,NJD,Lindy Ruff,204,False
20222023,2023-01-27,2022020780,2,DET,Derek Lalonde,160,False
20222023,2023-01-27,2022020781,2,FLA,Paul Maurice,62,False
20222023,2023-01-27,2022020784,2,VGK,Bruce Cassidy,86,False
20222023,2023-01-27,2022020786,2,SEA,Dave Hakstol,97,False
20222023,2023-01-28,2022020798,2,CBJ,Brad Larsen,160,False
20222023,2023-01-29,2022020799,2,BOS,Jim Montgomery,324,False
20222023,2023-02-07,2022020815,2,DET,Derek Lalonde,173,True
20222023,2023-02-08,2022020820,2,MIN,Dean Evason,279,False
20222023,2023-02-09,2022020823,2,SJS,David Quinn,71,True
20222023,2023-02-09,2022020826,2,NYI,Lane Lambert,140,False
20222023,2023-02-10,2022020828,2,SEA,Dave Hakstol,228,True
20222023,2023-02-11,2022020837,2,DAL,Peter DeBoer,1,False
20222023,2023-02-11,2022020839,2,FLA,Paul Maurice,59,False
20222023,2023-02-11,2022020841,2,CAR,Rod Brind'Amour,136,False
20222023,2023-02-11,2022020844,2,CHI,Luke Richardson,180,False
20222023,2023-02-12,2022020847,2,WSH,Peter Laviolette,207,False
20222023,2023-02-13,2022020850,2,OTT,D.J. Smith,135,False
20222023,2023-02-14,2022020863,2,SJS,David Quinn,27,False
20222023,2023-02-16,2022020870,2,WSH,Peter Laviolette,177,True
20222023,2023-02-16,2022020870,2,WSH,Peter Laviolette,61,False
20222023,2023-02-16,2022020874,2,NJD,Lindy Ruff,53,False
20222023,2023-02-17,2022020882,2,ANA,Dallas Eakins,154,False
20222023,2023-02-18,2022020886,2,PIT,Mike Sullivan,140,False
20222023,2023-02-18,2022020887,2,DAL,Peter DeBoer,108,False
20222023,2023-02-18,2022020891,2,PHI,John Tortorella,211,False
20222023,2023-02-18,2022020894,2,DET,Derek Lalonde,105,False
20222023,2023-02-20,2022020903,2,OTT,D.J. Smith,163,False
20222023,2023-02-21,2022020909,2,WSH,Peter Laviolette,171,False
20222023,2023-02-21,2022020910,2,NJD,Lindy Ruff,233,False
20222023,2023-02-21,2022020912,2,BUF,Don Granato,126,False
20222023,2023-02-21,2022020913,2,LAK,Todd McLellan,114,False
20222023,2023-02-21,2022020914,2,VAN,Rick Tocchet,176,True
20222023,2023-02-21,2022020916,2,PHI,John Tortorella,128,True
20222023,2023-02-23,2022020920,2,WSH,Peter Laviolette,62,False
20222023,2023-02-23,2022020924,2,CBJ,Brad Larsen,171,False
20222023,2023-02-23,2022020926,2,VAN,Rick Tocchet,948,False
20222023,2023-02-24,2022020930,2,FLA,Paul Maurice,170,False
20222023,2023-02-25,2022020936,2,EDM,Jay Woodcroft,197,False
20222023,2023-02-25,2022020942,2,DET,Derek Lalonde,197,False
20222023,2023-02-27,2022020956,2,VGK,Bruce Cassidy,224,False
20222023,2023-02-27,2022020957,2,CHI,Luke Richardson,90,False
20222023,2023-02-28,2022020960,2,TBL,Jon Cooper,216,False
20222023,2023-03-01,2022020970,2,ARI,André Tourigny,192,True
20222023,2023-03-01,2022020971,2,COL,Jared Bednar,51,False
20222023,2023-03-02,2022020976,2,NYR,Gerard Gallant,128,False
20222023,2023-03-02,2022020979,2,CHI,Luke Richardson,52,False
20222023,2023-03-02,2022020983,2,SJS,David Quinn,228,False
20222023,2023-03-03,2022020987,2,MTL,Martin St. Louis,106,False
20222023,2023-03-04,2022020536,2,TBL,Jon Cooper,155,False
20222023,2023-03-04,2022020991,2,NYR,Gerard Gallant,44,False
20222023,2023-03-07,2022021014,2,PHI,John Tortorella,165,False
20222023,2023-03-07,2022021021,2,ANA,Dallas Eakins,43,False
20222023,2023-03-09,2022021031,2,TBL,Jon Cooper,136,False
